Symbol,Market Cap,Country,Industry,Sector
ETB,441795712,United States,asset-management,financial-services
FRPH,441568576,United States,real-estate-services,real-estate
MITK,441413664,United States,software-application,technology
CHCT,441022336,United States,reit-healthcare-facilities,real-estate
OPAL,440423840,United States,utilities-regulated-gas,utilities
ULH,439975232,United States,trucking,industrials
SRTA,439605632,United States,medical-care-facilities,healthcare
SGHT,439364128,United States,medical-devices,healthcare
FRBA,439064736,United States,banks-regional,financial-services
FINS,438429088,United States,asset-management,financial-services
TRC,438102560,United States,conglomerates,industrials
CANG,437436576,Hong Kong,capital-markets,financial-services
FEIM,436669856,United States,communication-equipment,technology
VFF,436657152,United States,farm-products,consumer-defensive
DDI,436565824,South Korea,electronic-gaming-multimedia,communication-services
ALLT,436314816,Israel,software-infrastructure,technology
DRTS,435699776,Israel,biotechnology,healthcare
KOPN,435608416,United States,electronic-components,technology
ORN,435319648,United States,engineering-construction,industrials
OXLCO,434828064,United States,asset-management,financial-services
EB,434626176,United States,internet-content-information,communication-services
FUFU,434518784,Singapore,capital-markets,financial-services
AMCX,434397120,United States,entertainment,communication-services
EVN,433562112,United States,asset-management,financial-services
BOC,432170176,United States,conglomerates,industrials
AUTL,431152128,United Kingdom,biotechnology,healthcare
OCGN,431001760,United States,biotechnology,healthcare
NEXN,430601408,Israel,advertising-agencies,communication-services
BRCB,430319488,United States,restaurants,consumer-cyclical
MLAB,429800544,United States,scientific-technical-instruments,technology
ENTA,429186848,United States,biotechnology,healthcare
ASIX,429018656,United States,chemicals,basic-materials
ETON,427739680,United States,drug-manufacturers-specialty-generic,healthcare
AKBA,427239264,United States,drug-manufacturers-specialty-generic,healthcare
DBI,426870400,United States,footwear-accessories,consumer-cyclical
OIS,425360416,United States,oil-gas-equipment-services,energy
HSHP,425298080,Bermuda,marine-shipping,industrials
HKD,424277152,France,software-application,technology
CTNM,423011008,United States,biotechnology,healthcare
BRBS,422858176,United States,banks-regional,financial-services
TRDA,421558112,United States,biotechnology,healthcare
RMAX,421152128,United States,real-estate-services,real-estate
EAF,420093216,United States,electrical-equipment-parts,industrials
GALT,419759648,United States,biotechnology,healthcare
SBC,419539712,United States,consulting-services,industrials
NGS,419047680,United States,oil-gas-equipment-services,energy
PDLB,418819648,United States,banks-regional,financial-services
KMDA,418766016,Israel,drug-manufacturers-specialty-generic,healthcare
TWFG,418248192,United States,insurance-brokers,financial-services
MUA,417874112,United States,asset-management,financial-services
FRA,417614528,United States,asset-management,financial-services
BSVN,417083616,United States,banks-regional,financial-services
DVS,417075200,Canada,silver,basic-materials
DEFT,416995168,Canada,capital-markets,financial-services
NRC,415143296,United States,health-information-services,healthcare
ZEPP,414033728,Netherlands,consumer-electronics,technology
PKE,413045856,United States,aerospace-defense,industrials
WEST,412474144,United States,packaged-foods,consumer-defensive
BNTC,412441888,United States,biotechnology,healthcare
ZIP,412339776,United States,internet-content-information,communication-services
PRTC,411829632,United States,biotechnology,healthcare
MCI,411697248,United States,asset-management,financial-services
GCBC,411538432,United States,banks-regional,financial-services
TRON,411384640,United States,leisure,consumer-cyclical
FET,410424992,United States,oil-gas-equipment-services,energy
PURR,410292576,United States,capital-markets,financial-services
LANDM,409791264,United States,reit-specialty,real-estate
NATR,409673856,United States,packaged-foods,consumer-defensive
YSG,408918400,China,household-personal-products,consumer-defensive
GBAB,408648640,United States,asset-management,financial-services
HVT,407158688,United States,home-improvement-retail,consumer-cyclical
PERI,405918560,Israel,internet-content-information,communication-services
WNC,405288416,United States,farm-heavy-construction-machinery,industrials
GBLI,405153024,United States,insurance-property-casualty,financial-services
THM,405067520,Canada,gold,basic-materials
SDHY,404884832,United States,asset-management,financial-services
ATEX,404592128,United States,telecom-services,communication-services
CLFD,403271264,United States,communication-equipment,technology
WTBA,402513024,United States,banks-regional,financial-services
PUBM,402416320,United States,software-application,technology
NOA,402100896,Canada,oil-gas-equipment-services,energy
AURA,401975680,United States,biotechnology,healthcare
VSTA,401226368,Brazil,education-training-services,consumer-defensive
CTGO,401186112,United States,gold,basic-materials
LEO,400865696,United States,asset-management,financial-services
TLS,400485984,United States,software-infrastructure,technology
MVF,399629824,United States,asset-management,financial-services
AII,398975264,United States,insurance-property-casualty,financial-services
FCEL,398571712,United States,electrical-equipment-parts,industrials
ADUR,397697408,Canada,pollution-treatment-controls,industrials
OSG,397662848,United States,insurance-specialty,financial-services
EXOD,397097248,United States,software-infrastructure,technology
BYRN,396787488,United States,aerospace-defense,industrials
RYAM,396673120,United States,chemicals,basic-materials
LCTX,396163360,United States,biotechnology,healthcare
VKI,396101696,United States,asset-management,financial-services
MG,395298336,United States,security-protection-services,industrials
ATGL,394935360,Hong Kong,software-infrastructure,technology
PNNT,394388416,United States,asset-management,financial-services
NNDM,393052064,United States,computer-hardware,technology
GRVY,391848480,South Korea,electronic-gaming-multimedia,communication-services
VNDA,391810688,United States,biotechnology,healthcare
SSP,391617376,United States,broadcasting,communication-services
ESEA,391529472,Greece,marine-shipping,industrials
CZNC,391525344,United States,banks-regional,financial-services
CBAN,391448576,United States,banks-regional,financial-services
SLP,391408896,United States,health-information-services,healthcare
OBT,390843488,United States,banks-regional,financial-services
BWFG,390799968,United States,banks-regional,financial-services
OBE,390616448,Canada,oil-gas-e-p,energy
NATH,388994208,United States,restaurants,consumer-cyclical
WILC,388601120,Israel,food-distribution,consumer-defensive
SMRT,387861472,United States,software-application,technology
RM,387651072,United States,credit-services,financial-services
USCB,387512800,United States,banks-regional,financial-services
SGU,387474048,United States,oil-gas-refining-marketing,energy
CMDB,386393728,Monaco,marine-shipping,industrials
CERS,386095872,United States,medical-devices,healthcare
GNE,385142496,United States,utilities-regulated-electric,utilities
NLOP,384721504,United States,reit-office,real-estate
PHOE,384479968,Hong Kong,engineering-construction,industrials
RBB,384348448,United States,banks-regional,financial-services
RC,384287456,United States,reit-mortgage,real-estate
CVGW,384024992,United States,food-distribution,consumer-defensive
VENU,383626016,United States,restaurants,consumer-cyclical
ARQQ,381122784,United Kingdom,software-infrastructure,technology
FMAO,380873472,United States,banks-regional,financial-services
TACO,380064960,United States,shell-companies,financial-services
MBI,379207136,United States,insurance-specialty,financial-services
SOR,378569312,United States,asset-management,financial-services
RMNI,378398624,United States,software-application,technology
MEC,378328064,United States,metal-fabrication,industrials
DAVA,378120128,United Kingdom,software-infrastructure,technology
ILPT,377957888,United States,reit-industrial,real-estate
TITN,377473568,United States,industrial-distribution,industrials
YRD,376426560,China,credit-services,financial-services
PEPG,376052768,United States,biotechnology,healthcare
BGS,376017632,United States,packaged-foods,consumer-defensive
